Nursing Home,Alamance,Peak Resources - Alamance,2,0,0,0,2,0
Nursing Home,Alamance,White Oak Manor-Burlington,21,0,45,7,66,7
Nursing Home,Anson,Wadesboro Health & Rehab,3,0,1,0,4,0
Nursing Home,Bertie,Three Rivers Health & Rehabilitation,1,0,2,0,3,0
Nursing Home,Buncombe,Aston Park Health Care,4,0,6,0,10,0
"",,Deerfield Episcopal Retirement,,,,,,
Nursing Home,Buncombe,Deerfield Episcopal Retirement Community,4,0,1,0,5,0
Nursing Home,Burke,Autumn Care - Drexel,2,0,4,1,6,1
Nursing Home,Burke,Grace Heights Health and Rehab,31,0,54,12,85,12
Nursing Home,Cabarrus,Five Oaks Manor Rehab,24,0,77,10,101,10
Nursing Home,Cabarrus,Universal Healthcare - Concord,1,0,2,0,3,0
"",,Brian Center Health &,,,,,,
Nursing Home,Catawba,Brian Center Health & Rehab/Hickory Viewmont,1,0,2,0,3,0
"",,Genesis Healthcare LLC (Siler City,,,,,,
Nursing Home,Chatham,Genesis Healthcare LLC (Siler City Center),11,0,15,0,26,0
Nursing Home,Chatham,The Laurels Of Chatham,39,0,69,19,108,19
Nursing Home,Cleveland,Cleveland Pines,6,0,6,1,12,1
"",,Liberty Commons Nursing &,,,,,,
Nursing Home,Columbus,Liberty Commons Nursing & Rehabilitation Center,2,0,12,2,14,2
Nursing Home,Columbus,Premier Living & Rehab Center,8,0,18,4,26,4
Nursing Home,Cumberland,Village Green Health & Rehab,10,0,12,4,22,4
Nursing Home,Davidson,Alston Brook,14,0,45,8,59,8
Nursing Home,Duplin,Kenansville Health & Rehabilitation,21,0,28,4,49,4
Nursing Home,Durham,Carver Living Center (Rehabilitation),1,0,2,0,3,0
"",,Durham Nursing & Rehabilitation,,,,,,
Nursing Home,Durham,Durham Nursing & Rehabilitation Center,32,0,79,14,111,14
Nursing Home,Durham,Hillcrest Convalescent Center,0,0,2,1,2,1
Nursing Home,Durham,Treyburn Rehab & Nursing,17,0,61,18,78,18
Nursing Home,Forsyth,Oak Forest Health and Rehabilitation,1,0,1,0,2,0
Nursing Home,Franklin,Louisburg Healthcare and Rehab,13,0,56,19,69,19
Nursing Home,Franklin,Louisburg Manor,1,0,2,0,3,0
Nursing Home,Guilford,Camden Health and Rehabilitation,14,0,31,6,45,6
Nursing Home,Guilford,Clapps Nursing Center,16,0,49,15,65,15
"",,Harnett Woods Nursing and,,,,,,
Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,11,0,2,0,13,0
Nursing Home,Harnett,Universal Healthcare - Lillington,15,0,70,11,85,11
"",,Brian Center Health &,,,,,,
Nursing Home,Henderson,Brian Center Health & Rehab/Hendersonville,6,0,42,8,48,8
Nursing Home,Henderson,The Laurels of Hendersonville,16,0,77,17,93,17
Nursing Home,Iredell,Autumn Care - Statesville,2,0,1,0,3,0
Nursing Home,Johnston,Springbrook Nursing and Rehab,24,0,58,16,82,16
"",,Harmony Hall Nursing and,,,,,,
Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Lenoir,NC State Veterans Home - Kinston,2,0,2,1,4,1
"",,Asbury Health and Rehabilitation,,,,,,
Nursing Home,Mecklenburg,Asbury Health and Rehabilitation Center,4,0,7,1,11,1
Nursing Home,Mecklenburg,Autumn Care - Cornelius,24,0,43,18,67,18
Nursing Home,Mecklenburg,"Carrington Place, Matthews",9,0,27,4,36,4
Nursing Home,Mecklenburg,Huntersville Oaks,4,0,3,0,7,0
Nursing Home,Mecklenburg,Pavilion Health Center at Brightmore,2,0,25,3,27,3
Nursing Home,Mecklenburg,Peak Resources - Charlotte,7,0,3,0,10,0
Nursing Home,Mecklenburg,The Pines at Davidson,4,0,5,0,9,0
Nursing Home,Mecklenburg,Wilora Lake Health Care,2,0,1,0,3,0
Nursing Home,Moore,Pinehurst HealthCare & Rehab,23,1,57,5,80,6
Nursing Home,Northampton,Rich Square Nursing and Rehabilitation,15,0,31,7,46,7
"",,Carolina Rivers Nursing and,,,,,,
Nursing Home,Onslow,Carolina Rivers Nursing and Rehabilitation Center,0,0,4,0,4,0
"",,Parkview Health and Rehabilitation,,,,,,
Nursing Home,Orange,Parkview Health and Rehabilitation Center,2,0,2,0,4,0
Nursing Home,Orange,Pruitt Health-Carolina Point,25,0,86,20,111,20
Nursing Home,Orange,Signature HealthCARE,8,0,48,13,56,13
"",,Elizabeth City Health and,,,,,,
Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,14,0,36,4,50,4
Nursing Home,Pitt,Ayden Court Nursing and Rehab,2,0,1,0,3,0
Nursing Home,Polk,Autumn Care - Saluda,2,0,12,3,14,3
Nursing Home,Polk,White Oak Manor-Tryon,3,0,0,0,3,0
Nursing Home,Randolph,Universal Healthcare -Ramseur,5,0,3,0,8,0
Nursing Home,Robeson,Pembroke Center/Genesis,1,0,1,1,2,1
Nursing Home,Rowan,Liberty Commons Salisbury,4,0,5,0,9,0
Nursing Home,Rowan,NC State Veterans Home - Salisbury,6,0,21,7,27,7
Nursing Home,Rowan,The Citadel at Salisbury,44,0,113,18,157,18
Nursing Home,Rowan,The Laurels of Salisbury,1,0,1,0,2,0
Nursing Home,Union,Autumn Care- Marshville,1,0,1,0,2,0
Nursing Home,Union,Monroe Rehab Center,18,0,54,6,72,6
"",,Kerr Lake Nursing and Rehabilitation,,,,,,
Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,17,0,15,1,32,1
Nursing Home,Vance,Pelican Health Henderson,17,0,59,12,76,12
Nursing Home,Wake,Capital Nursing & Rehab,2,0,1,0,3,0
Nursing Home,Wake,Sunnybrook Rehabilitation Center,14,0,48,8,62,8
"",,UNC Rex - Rehab and Nursing Care,,,,,,
Nursing Home,Wake,UNC Rex - Rehab and Nursing Care Center,6,0,27,0,33,0
Nursing Home,Wake,Wellington Rehab and Healthcare,39,0,38,12,77,12
Nursing Home,Wayne,Mount Olive Center,3,0,44,8,47,8
"",,O’Berry Neuro-Medical Treatment,,,,,,
Nursing Home,Wayne,O’Berry Neuro-Medical Treatment Center,11,0,7,0,18,0
Nursing Home,Wilkes,Wilkes(boro) Health and Rehabilitation,1,0,3,0,4,0
Nursing Home,,LongLeaf Neuro-Medical Treatment,,,,,,
Nursing Home,Wilson,LongLeaf Neuro-Medical Treatment Center,19,0,19,2,38,2
Residential Care Facility,Cabarrus,Elmcroft of Harrisburg,9,0,15,3,24,3
