Nursing Home,Alamance,Peak Resources - Alamance,2,0,0,0,2,0
Nursing Home,Alamance,White Oak Manor-Burlington,16,0,41,5,57,5
Nursing Home,Anson,Wadesboro Health & Rehab,3,0,1,0,4,0
Nursing Home,Bertie,Three Rivers Health & Rehabilitation,1,0,2,0,3,0
Nursing Home,Burke,Autumn Care - Drexel,2,0,4,1,6,1
Nursing Home,Burke,Grace Heights Health and Rehab,24,0,51,11,75,11
Nursing Home,Cabarrus,Five Oaks Manor Rehab,24,0,77,10,101,10
"",,Genesis Healthcare LLC (Siler City,,,,,,
Nursing Home,Chatham,Center),3,0,3,0,6,0
Nursing Home,Chatham,The Laurels Of Chatham,39,0,67,9,106,9
Nursing Home,Cleveland,Cleveland Pines,6,0,6,1,12,1
"",,Liberty Commons Nursing &,,,,,,
Nursing Home,Columbus,Liberty Commons Nursing & Rehabilitation Center,2,0,12,2,14,2
Nursing Home,Columbus,Premier Living & Rehab Center,7,0,18,4,25,4
Nursing Home,Cumberland,Village Green Health & Rehab,10,0,12,4,22,4
Nursing Home,Davidson,Alston Brook,15,0,41,8,56,8
Nursing Home,Duplin,Kenansville Health & Rehabilitation,0,0,3,0,3,0
Nursing Home,Durham,Durham Nursing & Rehabilitation Center,32,0,79,14,111,14
Nursing Home,Durham,Hillcrest Convalescent Center,0,0,2,1,2,1
Nursing Home,Durham,Treyburn Rehab & Nursing,17,0,59,17,76,17
Nursing Home,Forsyth,Oak Forest Health and Rehabilitation,1,0,1,0,2,0
Nursing Home,Franklin,Louisburg Healthcare and Rehab Center,13,0,56,19,69,19
Nursing Home,Guilford,Camden Health and Rehabilitation,14,0,30,6,44,6
Nursing Home,Guilford,Clapps Nursing Center,14,0,44,11,58,11
Nursing Home,,Harnett Woods Nursing and,,,,,,
Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,11,0,2,0,13,0
Nursing Home,Harnett,Universal Health Lillington,15,0,70,10,85,10
Nursing Home,,Brian Center Health &,,,,,,
Nursing Home,Henderson,Brian Center Health & Rehab/Hendersonville,5,0,42,10,47,10
Nursing Home,Henderson,The Laurels of Hendersonville,15,0,64,11,79,11
Nursing Home,Henderson,The Lodge at Mills River,1,0,1,1,2,1
Nursing Home,Iredell,Autumn Care - Statesville,2,0,1,0,3,0
Nursing Home,Johnston,Springbrook Nursing and Rehab,24,0,58,16,82,16
Nursing Home,,Harmony Hall Nursing and Rehabilitation,,,,,,
Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Lenoir,NC State Veterans Home - Kinston,2,0,2,1,4,1
Nursing Home,Mecklenburg,Asbury Health and Rehabilitation Center,4,0,7,1,11,1
Nursing Home,Mecklenburg,Autumn Care - Cornelius,23,0,41,18,64,18
Nursing Home,Mecklenburg,"Carrington Place, Matthews",9,0,27,4,36,4
Nursing Home,Mecklenburg,Huntersville Oaks,4,0,3,0,7,0
Nursing Home,Mecklenburg,Pavilion Health Center at Brightmore,2,0,25,3,27,3
Nursing Home,Mecklenburg,Peak Resources - Charlotte,3,0,0,0,3,0
Nursing Home,Mecklenburg,The Pines at Davidson,4,0,4,0,8,0
Nursing Home,Moore,Pinehurst HealthCare & Rehab,23,1,57,5,80,6
Nursing Home,Northampton,Rich Square Nursing and Rehabilitation,14,0,29,7,43,7
Nursing Home,,Carolina Rivers Nursing and,,,,,,
Nursing Home,Onslow,Carolina Rivers Nursing and Rehabilitation Center,0,0,4,0,4,0
Nursing Home,,Parkview Health and Rehabilitation,,,,,,
Nursing Home,Orange,Parkview Health and Rehabilitation Center,1,0,1,0,2,0
Nursing Home,Orange,Pruitt Health-Carolina Point,25,0,86,20,111,20
Nursing Home,Orange,Signature HealthCARE,8,0,48,13,56,13
Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,13,0,34,4,47,4
Nursing Home,Pitt,Ayden Court Nursing and Rehab,2,0,1,0,3,0
Nursing Home,Polk,Autumn Care - Saluda,2,0,12,3,14,3
Nursing Home,Polk,White Oak Manor-Tryon,3,0,0,0,3,0
Nursing Home,Randolph,Universal Healthcare - Ramseur,5,0,3,0,8,0
Nursing Home,,,,,,,,
Nursing Home,Rowan,Liberty Commons Salisbury,2,0,4,0,6,0
Nursing Home,Rowan,NC State Veterans Home - Salisbury,6,0,21,7,27,7
Nursing Home,Rowan,The Citadel at Salisbury,44,0,113,18,157,18
Nursing Home,Rowan,The Laurels of Salisbury,1,0,1,0,2,0
Nursing Home,Union,Autumn Care- Marshville,1,0,1,0,2,0
Nursing Home,Union,Monroe Rehab Center,18,0,54,6,72,6
Nursing Home,,Kerr Lake Nursing and Rehabilitation,,,,,,
Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,16,0,11,0,27,0
Nursing Home,Vance,Pelican Health Henderson,17,0,59,11,76,11
Nursing Home,Wake,Capital Nursing & Rehab,2,0,0,0,2,0
Nursing Home,Wake,Sunnybrook Rehabilitation Center,14,0,34,3,48,3
Nursing Home,,UNC Rex - Rehab and Nursing Care,,,,,,
Nursing Home,Wake,UNC Rex - Rehab and Nursing Care Center,6,0,17,0,23,0
Nursing Home,Wake,Wellington Rehab and Healthcare,28,0,16,11,44,11
Nursing Home,Wayne,Mount Olive Center,3,0,42,7,45,7
Nursing Home,Wilkes,Wilkes(boro) Health and Rehabilitation,1,0,3,0,4,0
Nursing Home,,LongLeaf Neuro-Medical Treatment,,,,,,
Nursing Home,Wilson,LongLeaf Neuro-Medical Treatment Center,18,0,20,2,38,2
Residential Care Facility,Cabarrus,Elmcroft of Harrisburg,8,0,15,3,23,3
Residential Care Facility,Columbus,Tabor Commons,4,0,49,5,53,5
Residential Care Facility,Duplin,Wellington Park Assisted Living,0,0,2,1,2,1
Residential Care Facility,Guilford,Malachi House II,0,0,3,0,3,0
Residential Care Facility,Henderson,Cherry Springs Village,13,0,45,10,58,10
Residential Care Facility,Hoke,Canyon Hills Treatment Facility,5,0,14,0,19,0
Residential Care Facility,Lenoir,Caswell Developmental Center,15,0,10,0,25,0
Residential Care Facility,Lenoir,Spring Arbor of Kinston,4,0,12,1,16,1
Residential Care Facility,Mecklenburg,Charlotte Square,1,0,13,1,14,1
Residential Care Facility,Mecklenburg,Mint Hill Senior Living,2,0,0,0,2,0
Residential Care Facility,Mecklenburg,"The Laurels in the Village, Pineville",0,0,2,1,2,1
Residential Care Facility,Mecklenburg,The Social at Cotswold,3,0,22,6,25,6
Residential Care Facility,Stanly,Spring Arbor of Albemarle,1,0,5,3,6,3
Residential Care Facility,Union,Woodridge Assisted Living Facility,6,0,27,6,33,6
Residential Care Facility,Wayne,Brookdale Berkeley Blvd,1,0,5,0,6,0
Residential Care Facility,Wilson,Elm City Assisted Living,3,0,2,1,5,1
Correctional Facility,Cabarrus,Cabarrus County Detention Center,3,0,0,0,3,0
Correctional Facility,Cumberland,Cumberland County Detention Center,4,0,0,0,4,0
Correctional Facility,Durham,Durham County Detention Center,8,1,0,0,8,1
Correctional Facility,Gaston,Gaston County Jail,1,0,1,0,2,0
Correctional Facility,Hertford,Rivers Correctional Institution,21,0,20,0,41,0
Other,Cabarrus,Barbee Farms,1,0,3,0,4,0
Other,Cabarrus,Salvation Army Homeless Shelter,0,0,2,0,2,0
Other,Guilford,Rudd Strawberry Farm,0,0,9,0,9,0
Other,Lee,Harrington and Sons Farm,19,0,0,0,19,0
Other,Wake,Porter Farms Produce,0,0,14,0,14,0
